  Iters          DeltaV        Position            Conc           Phi_1           i_rxn
   2368     6.80000E-01     8.67475E-01     1.15750E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     8.77475E-01     1.14708E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     8.87475E-01     1.13690E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     8.97475E-01     1.12696E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.07475E-01     1.11723E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.17475E-01     1.10773E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.27475E-01     1.09843E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.37475E-01     1.08933E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.47475E-01     1.08043E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.57475E-01     1.07171E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.67475E-01     1.06318E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.77475E-01     1.05483E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.87475E-01     1.04664E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     9.97475E-01     1.03862E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.00748E+00     1.03076E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.01748E+00     1.02306E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.02748E+00     1.01551E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.03748E+00     1.00810E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.04748E+00     1.00084E+00     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.05748E+00     9.93712E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.06748E+00     9.86719E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.07748E+00     9.79855E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.08748E+00     9.73116E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.09748E+00     9.66500E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.10748E+00     9.60003E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.11748E+00     9.53620E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.12748E+00     9.47350E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.13748E+00     9.41188E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.14748E+00     9.35132E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.15748E+00     9.29179E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.16748E+00     9.23326E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.17748E+00     9.17570E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.18748E+00     9.11909E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.19748E+00     9.06340E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.20748E+00     9.00861E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.21748E+00     8.95469E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.22748E+00     8.90163E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.23748E+00     8.84939E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.24748E+00     8.79797E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.25748E+00     8.74733E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.26748E+00     8.69746E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.27748E+00     8.64834E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.28748E+00     8.59995E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.29748E+00     8.55228E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.30748E+00     8.50530E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.31748E+00     8.45900E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.32748E+00     8.41337E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.33748E+00     8.36839E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.34748E+00     8.32404E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.35748E+00     8.28031E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.36748E+00     8.23719E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.37748E+00     8.19466E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.38748E+00     8.15272E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.39748E+00     8.11134E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.40748E+00     8.07052E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.41748E+00     8.03024E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.42748E+00     7.99050E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.43748E+00     7.95128E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.44748E+00     7.91257E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.45748E+00     7.87437E-01     0.00000E+00     3.63844E-04
   2368     6.80000E-01     1.46248E+00     7.85551E-01     2.80115E+00     3.63844E-04
   2162     6.90000E-01     4.62475E-01     1.97319E+00     3.49080E+00     3.65727E-04
   2162     6.90000E-01     4.67475E-01     1.95424E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     4.77475E-01     1.91792E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     4.87475E-01     1.88310E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     4.97475E-01     1.84968E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.07475E-01     1.81758E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.17475E-01     1.78672E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.27475E-01     1.75704E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.37475E-01     1.72847E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.47475E-01     1.70095E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.57475E-01     1.67443E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.67475E-01     1.64884E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.77475E-01     1.62415E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.87475E-01     1.60031E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     5.97475E-01     1.57727E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.07475E-01     1.55500E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.17475E-01     1.53346E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.27475E-01     1.51262E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.37475E-01     1.49243E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.47475E-01     1.47288E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.57475E-01     1.45394E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.67475E-01     1.43557E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.77475E-01     1.41775E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.87475E-01     1.40045E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     6.97475E-01     1.38367E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.07475E-01     1.36736E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.17475E-01     1.35152E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.27475E-01     1.33612E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.37475E-01     1.32115E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.47475E-01     1.30659E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.57475E-01     1.29242E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.67475E-01     1.27862E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.77475E-01     1.26519E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.87475E-01     1.25210E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     7.97475E-01     1.23935E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.07475E-01     1.22693E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.17475E-01     1.21481E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.27475E-01     1.20299E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.37475E-01     1.19146E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.47475E-01     1.18021E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.57475E-01     1.16922E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.67475E-01     1.15849E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.77475E-01     1.14801E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.87475E-01     1.13777E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     8.97475E-01     1.12777E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.07475E-01     1.11798E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.17475E-01     1.10842E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.27475E-01     1.09906E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.37475E-01     1.08991E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.47475E-01     1.08095E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.57475E-01     1.07218E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.67475E-01     1.06360E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.77475E-01     1.05519E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.87475E-01     1.04695E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     9.97475E-01     1.03888E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.00748E+00     1.03098E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.01748E+00     1.02323E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.02748E+00     1.01563E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.03748E+00     1.00817E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.04748E+00     1.00086E+00     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.05748E+00     9.93691E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.06748E+00     9.86653E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.07748E+00     9.79746E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.08748E+00     9.72965E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.09748E+00     9.66307E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.10748E+00     9.59768E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.11748E+00     9.53346E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.12748E+00     9.47036E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.13748E+00     9.40836E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.14748E+00     9.34742E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.15748E+00     9.28752E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.16748E+00     9.22862E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.17748E+00     9.17071E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.18748E+00     9.11375E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.19748E+00     9.05772E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.20748E+00     9.00259E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.21748E+00     8.94835E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.22748E+00     8.89496E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.23748E+00     8.84241E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.24748E+00     8.79067E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.25748E+00     8.73973E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.26748E+00     8.68956E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.27748E+00     8.64015E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.28748E+00     8.59148E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.29748E+00     8.54353E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.30748E+00     8.49628E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.31748E+00     8.44971E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.32748E+00     8.40382E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.33748E+00     8.35858E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.34748E+00     8.31398E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.35748E+00     8.27000E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.36748E+00     8.22664E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.37748E+00     8.18388E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.38748E+00     8.14170E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.39748E+00     8.10009E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.40748E+00     8.05905E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.41748E+00     8.01856E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.42748E+00     7.97860E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.43748E+00     7.93917E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.44748E+00     7.90026E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.45748E+00     7.86186E-01     0.00000E+00     3.65727E-04
   2162     6.90000E-01     1.46248E+00     7.84291E-01     2.80080E+00     3.65727E-04
   1967     7.00000E-01     4.62475E-01     1.97772E+00     3.50051E+00     3.67301E-04
   1967     7.00000E-01     4.67475E-01     1.95868E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     4.77475E-01     1.92221E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     4.87475E-01     1.88723E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     4.97475E-01     1.85367E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.07475E-01     1.82143E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.17475E-01     1.79044E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.27475E-01     1.76063E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.37475E-01     1.73194E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.47475E-01     1.70430E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.57475E-01     1.67766E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.67475E-01     1.65196E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.77475E-01     1.62716E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.87475E-01     1.60321E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     5.97475E-01     1.58007E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.07475E-01     1.55770E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.17475E-01     1.53607E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.27475E-01     1.51513E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.37475E-01     1.49486E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.47475E-01     1.47522E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.57475E-01     1.45619E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.67475E-01     1.43774E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.77475E-01     1.41984E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.87475E-01     1.40246E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     6.97475E-01     1.38560E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.07475E-01     1.36922E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.17475E-01     1.35331E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.27475E-01     1.33784E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.37475E-01     1.32279E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.47475E-01     1.30816E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.57475E-01     1.29392E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.67475E-01     1.28006E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.77475E-01     1.26656E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.87475E-01     1.25342E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     7.97475E-01     1.24060E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.07475E-01     1.22812E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.17475E-01     1.21594E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.27475E-01     1.20406E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.37475E-01     1.19247E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.47475E-01     1.18116E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.57475E-01     1.17012E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.67475E-01     1.15934E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.77475E-01     1.14881E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.87475E-01     1.13852E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     8.97475E-01     1.12846E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.07475E-01     1.11863E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.17475E-01     1.10901E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.27475E-01     1.09961E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.37475E-01     1.09040E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.47475E-01     1.08140E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.57475E-01     1.07258E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.67475E-01     1.06395E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.77475E-01     1.05550E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.87475E-01     1.04722E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     9.97475E-01     1.03911E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.00748E+00     1.03116E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.01748E+00     1.02337E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.02748E+00     1.01573E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.03748E+00     1.00823E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.04748E+00     1.00088E+00     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.05748E+00     9.93673E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.06748E+00     9.86598E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.07748E+00     9.79654E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.08748E+00     9.72837E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.09748E+00     9.66143E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.10748E+00     9.59570E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.11748E+00     9.53113E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.12748E+00     9.46769E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.13748E+00     9.40536E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.14748E+00     9.34410E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.15748E+00     9.28388E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.16748E+00     9.22468E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.17748E+00     9.16646E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.18748E+00     9.10920E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.19748E+00     9.05288E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.20748E+00     8.99747E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.21748E+00     8.94295E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.22748E+00     8.88929E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.23748E+00     8.83647E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.24748E+00     8.78447E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.25748E+00     8.73327E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.26748E+00     8.68286E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.27748E+00     8.63320E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.28748E+00     8.58429E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.29748E+00     8.53610E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.30748E+00     8.48861E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.31748E+00     8.44182E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.32748E+00     8.39571E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.33748E+00     8.35025E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.34748E+00     8.30544E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.35748E+00     8.26126E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.36748E+00     8.21769E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.37748E+00     8.17473E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.38748E+00     8.13236E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.39748E+00     8.09056E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.40748E+00     8.04933E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.41748E+00     8.00866E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.42748E+00     7.96852E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.43748E+00     7.92892E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.44748E+00     7.88984E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.45748E+00     7.85127E-01     0.00000E+00     3.67301E-04
   1967     7.00000E-01     1.46248E+00     7.83224E-01     2.80051E+00     3.67301E-04
   1786     7.10000E-01     4.62475E-01     1.98151E+00     3.51027E+00     3.68607E-04
   1786     7.10000E-01     4.67475E-01     1.96240E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     4.77475E-01     1.92580E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     4.87475E-01     1.89070E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     4.97475E-01     1.85702E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.07475E-01     1.82466E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.17475E-01     1.79356E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.27475E-01     1.76365E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.37475E-01     1.73485E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.47475E-01     1.70711E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.57475E-01     1.68037E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.67475E-01     1.65458E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.77475E-01     1.62969E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.87475E-01     1.60566E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     5.97475E-01     1.58244E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.07475E-01     1.55999E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.17475E-01     1.53827E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.27475E-01     1.51725E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.37475E-01     1.49691E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.47475E-01     1.47720E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.57475E-01     1.45809E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.67475E-01     1.43957E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.77475E-01     1.42160E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.87475E-01     1.40417E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     6.97475E-01     1.38724E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.07475E-01     1.37079E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.17475E-01     1.35482E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.27475E-01     1.33929E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.37475E-01     1.32419E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.47475E-01     1.30950E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.57475E-01     1.29520E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.67475E-01     1.28129E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.77475E-01     1.26773E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.87475E-01     1.25453E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     7.97475E-01     1.24167E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.07475E-01     1.22913E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.17475E-01     1.21690E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.27475E-01     1.20498E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.37475E-01     1.19334E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.47475E-01     1.18198E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.57475E-01     1.17089E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.67475E-01     1.16006E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.77475E-01     1.14949E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.87475E-01     1.13915E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     8.97475E-01     1.12905E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.07475E-01     1.11917E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.17475E-01     1.10952E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.27475E-01     1.10007E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.37475E-01     1.09083E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.47475E-01     1.08178E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.57475E-01     1.07293E+00     0.00000E+00     3.68607E-04
   1786     7.10000E-01     9.67475E-01     1.06426E+00     0.00000E+00     3.68607E-04
